school_code,African American (#),Asian (#),Hispanic (#),White (#),Native American (#),"Native Hawaiian, Pacific Islander (#)","Multi-Race,Non-Hispanic (#)",Females (#),Males (#),FTE Count,Total # of Teachers,% of Teachers Licensed in Teaching Assignment,Total # of Classes in Core Academic Areas,% of Core Academic Classes Taught by Teachers Who are Highly Qualified,Student / Teacher Ratio,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,Total # of Classes,Average Class Size,Number of Students,African American %,Asian %,Hispanic %,White %,Native American %,"Native Hawaiian, Pacific Islander %","Multi-Race, Non-Hispanic %",Principal Total,Principal # Retained,Principal % Retained,Teacher Total,Teacher # Retained,Teacher % Retained,General Education (#),Special Education (#),Career Vocational Technical (#),English Language Learner (#),<26 yrs (# ),26-32 yrs (#),33-40 yrs (#),41-48 yrs (#),49-56 yrs (#),57-64 yrs (#),Over 64 yrs (#),Female %,Male %,English Language Learner %,Students with Disabilities %,Economically Disadvantaged %,Churn/Intake Enroll,% Churn,% Intake,Stability Enroll,% Stability,Principal Total_is_nan
02810320,10.9,1.0,4.0,58.9,0.0,0.0,2.0,57.0,19.8,76.8,49.2,89.0,168.0,83.3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,196.0,175.0,0.0,0.0,0.0,0.0,0.0,568.0,241.0,17.1,567.0,33.7,2.8,42.3,15.2,0.0,0.0,6.0,1.0,0.0,0.0,46.0,32.0,69.6,38.1,9.9,0.0,1.2,8.0,18.8,14.8,11.0,14.9,7.9,1.5,46.0,54.0,12.2,20.1,88.5,618.0,18.3,10.2,573.0,88.1,0
02810325,6.0,1.0,4.9,53.4,0.0,0.0,1.0,52.5,13.8,66.3,37.7,100.0,198.0,94.4,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,186.0,170.0,0.0,0.0,0.0,0.0,0.0,540.0,238.0,16.6,575.0,16.7,8.9,59.1,11.8,0.2,0.0,3.3,1.0,1.0,100.0,48.0,35.0,72.9,30.3,6.9,0.0,0.5,3.0,5.9,6.0,7.9,20.7,17.900000000000002,5.0,51.0,49.0,22.3,16.5,96.7,652.0,31.0,19.2,554.0,81.2,0
02810328,4.9,0.0,8.0,69.1,0.0,0.0,1.0,61.3,21.7,83.0,51.6,82.9,339.0,67.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,214.0,236.0,0.0,0.0,0.0,0.0,0.0,667.0,386.0,17.2,678.0,27.0,0.4,58.3,11.1,0.0,0.0,3.2,1.0,1.0,100.0,55.0,38.0,69.1,38.800000000000004,11.8,0.0,1.0,8.9,13.9,16.8,12.9,13.6,13.8,3.0,45.6,54.4,16.1,21.8,94.1,744.0,24.3,12.6,675.0,83.4,0
02810330,3.0,0.0,13.0,70.2,0.0,0.0,1.0,67.3,19.8,87.1,53.7,89.0,223.0,90.1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,215.0,226.0,0.0,0.0,0.0,0.0,0.0,704.0,223.0,18.9,733.0,23.7,4.4,51.0,16.2,0.1,0.0,4.5,2.0,0.0,0.0,63.0,40.0,63.5,38.9,12.9,0.0,2.0,9.8,15.8,17.8,14.700000000000001,18.0,11.0,0.0,49.1,50.9,15.7,19.4,92.1,811.0,26.8,16.4,709.0,83.8,0
02810340,10.9,0.0,21.0,90.8,0.0,0.0,1.0,97.1,26.7,123.7,68.5,98.5,337.0,98.2,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,363.0,319.0,0.0,0.0,0.0,0.0,0.0,1005.0,456.0,19.2,1032.0,17.1,1.3,66.3,12.6,0.0,0.0,2.8,1.0,1.0,100.0,73.0,55.0,75.3,49.7,17.7,0.0,1.1,6.0,11.7,23.8,31.7,28.7,18.8,3.0,48.2,51.8,16.0,23.0,92.2,1109.0,20.0,12.8,1009.0,87.9,0
02810345,5.0,0.0,3.0,24.8,1.0,0.0,0.0,17.9,15.9,33.7,14.9,93.3,68.0,94.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,63.0,87.0,5.9,80.0,20.0,1.3,66.3,10.0,0.0,0.0,2.5,1.0,0.0,0.0,18.0,12.0,66.7,10.0,4.9,0.0,0.0,1.0,6.9,8.8,6.9,6.1000000000000005,3.0,1.0,22.5,77.5,12.5,98.8,87.5,87.0,36.8,29.9,63.0,87.3,0
02810350,6.8,0.0,1.0,21.8,0.0,0.0,1.0,17.7,12.9,30.5,21.1,95.3,109.0,76.1,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.0,85.0,0.0,0.0,0.0,0.0,0.0,282.0,176.0,16.3,293.0,26.3,1.7,51.5,15.7,0.0,0.0,4.8,1.0,0.0,0.0,21.0,10.0,47.6,18.5,2.0,0.0,0.6,1.4,4.5,9.700000000000001,8.9,2.0,4.0,0.0,39.2,60.8,10.2,10.6,83.3,298.0,11.7,7.0,282.0,93.3,0
02810355,1.0,0.0,5.0,20.7,0.0,0.0,0.0,19.7,6.9,26.7,18.1,100.0,86.0,90.7,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,91.0,97.0,0.0,0.0,0.0,0.0,0.0,284.0,109.0,21.2,309.0,12.0,1.0,79.3,5.8,0.0,0.0,1.9,1.0,1.0,100.0,19.0,17.0,89.5,13.3,3.9,0.0,0.8,3.0,9.8,5.9,2.0,3.0,3.0,0.0,45.6,54.4,34.6,18.4,98.4,341.0,29.6,18.2,294.0,81.6,0
02810360,3.0,0.0,0.0,17.6,1.0,0.0,0.0,14.0,7.6,21.6,12.6,76.3,35.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,63.0,39.0,14.5,90.0,21.1,0.0,68.9,6.7,0.0,0.0,3.3,1.0,1.0,100.0,16.0,8.0,50.0,8.6,4.0,0.0,0.0,2.0,7.6,1.0,2.0,4.0,5.0,0.0,28.9,71.1,20.0,41.1,83.3,111.0,65.8,51.4,63.0,60.3,0
02840405,0.0,0.0,0.0,66.5,0.0,0.0,0.0,46.4,20.1,66.5,48.6,100.0,249.0,100.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,181.0,200.0,0.0,0.0,0.0,0.0,0.0,561.0,349.0,15.5,567.0,1.6,2.5,4.6,88.9,0.0,0.2,2.3,1.0,1.0,100.0,51.0,46.0,90.2,43.5,4.2,0.0,0.9,1.9,18.3,7.5,10.5,11.0,13.3,4.0,47.6,52.4,4.2,15.9,20.1,572.0,2.8,1.9,563.0,98.8,0
02850405,1.0,0.4,0.0,88.2,0.0,0.0,0.0,72.2,17.4,89.6,67.3,100.0,289.0,100.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,295.0,299.0,0.0,0.0,0.0,0.0,0.0,919.0,558.0,19.0,920.0,18.2,3.5,4.9,72.7,0.1,0.0,0.7,1.0,0.0,0.0,74.0,68.0,91.9,63.4,3.4,0.0,0.4,3.4,13.2,26.7,14.0,23.3,7.3,1.9000000000000001,48.4,51.6,3.3,15.1,36.7,942.0,4.7,2.7,922.0,97.4,0
02870005,0.0,0.0,0.0,134.1,0.0,0.0,0.0,124.9,9.2,134.1,71.1,100.0,287.0,100.0,13.4,76.0,121.0,132.0,119.0,142.0,122.0,125.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,250.0,22.0,968.0,0.9,1.5,5.1,88.6,0.1,0.1,3.6,1.0,1.0,100.0,69.0,66.0,95.7,52.6,18.5,0.0,0.0,1.0,14.0,19.8,34.1,42.5,19.7,3.0,45.5,54.5,0.0,14.5,12.8,989.0,6.2,4.3,953.0,97.4,0
02880305,3.0,3.7,0.0,101.5,0.0,0.0,0.0,82.9,25.3,108.2,80.0,100.0,343.0,100.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,324.0,384.0,0.0,0.0,0.0,0.0,0.0,1065.0,686.0,19.4,1073.0,2.4,5.4,2.9,84.8,0.0,0.2,4.3,1.0,1.0,100.0,84.0,72.0,85.7,65.6,14.4,0.0,0.0,5.0,15.9,21.6,24.5,18.5,18.2,4.6000000000000005,50.9,49.1,0.4,14.5,3.8,1076.0,2.2,1.4,1066.0,98.7,0
02890005,0.0,0.0,1.2,34.4,0.0,0.0,0.0,33.1,2.6,35.6,15.9,98.7,70.0,95.7,11.5,17.0,18.0,31.0,31.0,20.0,27.0,16.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,45.0,16.5,186.0,3.8,9.1,9.1,72.0,0.0,0.5,5.4,1.0,1.0,100.0,18.0,15.0,83.3,12.3,3.0,0.0,0.6,2.2,4.8,2.2,8.8,10.8,5.9,1.0,44.1,55.9,10.2,14.0,26.3,194.0,10.8,7.7,183.0,94.5,0
02900305,1.0,0.0,0.0,38.0,0.0,0.0,0.0,26.9,12.1,39.0,25.5,98.7,156.0,99.4,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,143.0,132.0,0.0,0.0,0.0,0.0,0.0,435.0,152.0,20.5,438.0,0.0,0.7,1.8,93.2,0.2,0.0,4.1,1.0,1.0,100.0,29.0,22.0,75.9,24.5,1.0,0.0,0.0,4.9,4.0,7.8,8.6,9.5,4.2,0.0,48.4,51.6,0.0,18.3,12.8,439.0,2.7,0.7,437.0,97.7,0
02910305,0.0,0.0,0.0,89.5,0.0,0.0,0.0,75.6,13.9,89.5,59.5,98.3,322.0,99.7,12.4,56.0,0.0,0.0,0.0,0.0,0.0,143.0,167.0,182.0,187.0,0.0,0.0,0.0,0.0,0.0,735.0,465.0,19.3,763.0,2.9,1.3,8.0,85.5,0.0,0.7,1.7,1.0,0.0,0.0,60.0,57.0,95.0,54.7,3.8000000000000003,0.0,1.0,1.0,15.8,22.1,14.0,18.400000000000002,17.2,1.0,48.2,51.8,1.4,15.5,15.2,767.0,8.1,7.2,738.0,95.5,0
02920305,0.0,0.0,1.0,52.9,0.0,0.0,0.0,34.8,19.1,53.9,38.7,100.0,251.0,100.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,486.0,296.0,15.6,493.0,1.8,1.0,1.2,94.7,0.0,0.0,1.2,1.0,1.0,100.0,44.0,34.0,77.3,38.7,0.0,0.0,0.0,3.0,15.0,6.0,15.1,6.5,7.0,1.3,45.2,54.8,0.0,10.1,29.4,498.0,4.2,3.2,488.0,97.7,0
02930042,0.0,0.0,2.0,61.2,0.0,0.0,0.0,51.7,11.5,63.2,38.8,100.0,239.0,99.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,220.0,214.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,327.0,22.7,675.0,8.7,1.8,9.0,77.5,0.0,0.1,2.8,1.0,0.0,0.0,41.0,40.0,97.6,33.2,4.6000000000000005,0.0,1.0,0.0,6.0,8.8,11.0,18.5,17.900000000000002,1.0,48.0,52.0,2.2,16.1,52.9,700.0,8.0,5.3,668.0,96.4,0
02930305,2.0,0.0,0.6,46.4,0.0,0.0,0.0,43.2,5.8,49.0,30.1,100.0,148.0,100.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,140.0,141.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,194.0,20.8,405.0,14.1,2.5,16.3,63.5,0.0,0.2,3.5,1.0,0.0,0.0,33.0,26.0,78.8,24.8,4.8,0.0,0.5,3.0,6.0,9.200000000000001,8.1,13.9,8.5,0.4,48.4,51.6,2.0,19.8,64.7,428.0,12.6,7.5,401.0,93.3,0
02930315,0.0,1.0,0.0,76.3,0.0,0.0,1.0,64.7,13.6,78.3,45.4,100.0,280.0,100.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,249.0,259.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,372.0,20.2,738.0,6.8,1.4,7.5,79.8,0.0,0.0,4.6,1.0,1.0,100.0,51.0,39.0,76.5,38.5,6.5,0.0,0.5,2.0,13.5,8.3,14.3,27.2,11.0,2.0,48.8,51.2,0.3,16.8,42.5,774.0,7.5,3.4,751.0,95.3,0
02930505,1.0,0.0,2.4,222.5,0.0,1.0,1.0,152.6,75.3,227.9,151.3,98.0,688.0,100.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,505.0,439.0,441.0,370.0,10.0,2388.0,940.0,18.5,2235.0,9.3,1.3,11.3,73.5,0.4,0.1,4.1,1.0,1.0,100.0,164.0,148.0,90.2,122.8,20.8,6.5,1.2,10.3,33.5,34.4,53.0,48.5,42.300000000000004,6.0,50.2,49.8,1.0,15.1,45.3,2491.0,14.5,5.4,2409.0,88.5,0
02950023,1.0,0.0,0.0,67.4,0.0,0.0,0.0,58.9,9.5,68.4,48.5,97.9,203.0,100.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,312.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,293.0,22.3,663.0,1.4,2.3,2.4,93.8,0.0,0.0,0.2,1.0,1.0,100.0,49.0,49.0,100.0,37.7,10.8,0.0,0.0,4.0,6.0,13.0,17.0,18.3,8.1,2.0,46.5,53.5,0.9,17.2,18.4,667.0,4.5,3.1,652.0,97.7,0
02950305,0.0,2.0,0.0,62.9,0.0,0.0,0.0,50.4,14.5,64.9,48.0,97.9,195.0,99.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,370.0,0.0,0.0,0.0,0.0,0.0,714.0,284.0,24.0,723.0,1.0,1.2,2.1,95.4,0.1,0.1,0.0,1.0,1.0,100.0,46.0,40.0,87.0,39.5,8.0,0.0,0.5,4.5,14.0,17.0,9.0,11.3,8.1,1.0,50.2,49.8,0.1,15.4,15.2,731.0,3.6,2.1,720.0,97.9,0
02960005,0.2,0.0,4.3,65.9,0.0,0.0,1.0,60.5,11.0,71.4,35.6,100.0,181.0,100.0,9.3,5.0,44.0,35.0,38.0,35.0,33.0,36.0,39.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,330.0,263.0,12.9,337.0,3.9,0.3,15.1,71.2,3.3,0.0,6.2,1.0,1.0,100.0,42.0,36.0,85.7,30.2,5.4,0.0,0.0,1.2,7.7,12.6,16.7,15.200000000000001,16.6,1.5,45.1,54.9,7.7,15.7,29.1,350.0,12.6,8.9,332.0,92.2,0
02980005,0.0,0.0,0.0,34.6,0.0,0.0,0.0,31.3,3.3,34.6,19.6,100.0,95.0,100.0,12.5,0.0,0.0,0.0,0.0,0.0,86.0,81.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,72.0,17.3,248.0,0.4,2.4,3.2,93.1,0.0,0.0,0.8,1.0,1.0,100.0,23.0,20.0,87.0,14.700000000000001,5.0,0.0,0.0,0.4,2.5,4.1,6.1000000000000005,14.1,7.5,0.0,48.0,52.0,0.0,20.6,3.6,250.0,2.8,2.0,245.0,99.2,0
03000005,0.0,0.0,0.0,33.5,0.0,0.0,0.0,30.7,2.8,33.5,15.2,100.0,73.0,100.0,9.3,16.0,17.0,18.0,20.0,15.0,21.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,87.0,17.9,142.0,4.2,2.8,5.6,83.8,0.0,0.0,3.5,1.0,1.0,100.0,17.0,16.0,94.1,12.700000000000001,2.5,0.0,0.0,4.0,6.0,3.4,6.3,6.8,7.0,0.0,51.4,48.6,0.0,17.6,23.2,147.0,5.4,2.7,145.0,95.9,0
03010305,0.0,0.0,0.3,52.1,0.0,0.0,0.0,38.0,14.3,52.3,36.8,94.6,145.0,91.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,155.0,159.0,0.0,0.0,0.0,0.0,0.0,460.0,236.0,21.9,462.0,1.7,5.2,3.5,87.2,0.0,0.2,2.2,1.0,0.0,0.0,37.0,31.0,83.8,30.1,6.8,0.0,0.0,7.3,7.5,11.0,8.0,14.8,3.8000000000000003,0.0,50.6,49.4,0.2,13.4,12.6,463.0,1.9,0.6,460.0,98.7,0
03040015,0.0,0.0,0.0,56.1,0.0,0.0,0.0,46.1,10.0,56.1,32.5,100.0,152.0,100.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,170.0,164.0,0.0,0.0,0.0,0.0,0.0,491.0,200.0,24.5,494.0,1.0,1.2,3.8,91.5,0.2,0.2,2.0,1.0,1.0,100.0,43.0,31.0,72.1,26.2,5.8,0.0,0.5,0.0,3.6,9.5,20.0,12.0,10.0,1.0,49.6,50.4,0.6,13.8,17.0,496.0,2.8,1.0,491.0,98.2,0
03050310,0.0,0.0,0.0,111.1,0.0,0.0,0.0,90.1,21.0,111.1,76.5,100.0,340.0,99.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,250.0,284.0,253.0,0.0,0.0,0.0,0.0,0.0,1075.0,517.0,21.0,1082.0,1.9,2.3,2.0,90.9,0.4,0.2,2.2,1.0,0.0,0.0,78.0,67.0,85.9,66.4,10.0,0.0,0.1,5.0,19.5,18.0,15.4,23.0,25.1,5.0,49.4,50.6,0.6,14.6,14.3,1083.0,1.8,0.9,1076.0,98.8,0
03060005,0.0,0.0,0.0,21.8,0.0,0.0,0.0,20.6,1.2,21.8,10.7,90.6,50.0,100.0,14.0,18.0,21.0,19.0,17.0,19.0,20.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,47.0,17.5,148.0,0.7,1.4,4.7,87.8,0.7,0.0,4.7,1.0,1.0,100.0,15.0,13.0,86.7,9.200000000000001,1.5,0.0,0.0,0.0,0.5,6.8,4.7,7.9,1.7,0.2,55.4,44.6,0.0,18.2,39.2,161.0,13.0,8.7,150.0,93.3,0
03070305,0.1,0.0,0.0,59.5,0.0,0.0,0.0,46.2,13.5,59.6,34.5,100.0,151.0,100.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,160.0,166.0,0.0,0.0,0.0,0.0,0.0,501.0,270.0,22.3,502.0,3.4,0.6,4.4,91.2,0.0,0.0,0.4,1.0,1.0,100.0,37.0,33.0,89.2,28.0,6.4,0.0,0.1,2.9,6.2,11.0,11.3,16.2,12.0,0.0,49.4,50.6,1.8,13.7,14.5,504.0,1.4,0.8,501.0,99.2,0
03070310,0.1,0.0,0.0,52.1,0.0,0.0,0.0,44.4,7.8,52.2,31.6,100.0,146.0,100.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,144.0,153.0,0.0,0.0,0.0,0.0,0.0,455.0,241.0,22.8,462.0,3.0,5.2,3.9,86.6,0.0,0.0,1.3,1.0,1.0,100.0,36.0,29.0,80.6,26.8,4.6000000000000005,0.0,0.2,4.0,6.0,7.1000000000000005,12.5,12.6,10.0,0.0,55.0,45.0,0.6,15.2,11.0,461.0,1.5,1.3,455.0,99.8,0
03080404,1.0,1.0,3.0,73.5,0.0,0.0,0.0,61.3,17.2,78.5,52.5,100.0,298.0,100.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,190.0,174.0,0.0,0.0,0.0,0.0,0.0,550.0,385.0,15.6,561.0,11.1,7.1,24.8,54.2,0.2,0.2,2.5,1.0,1.0,100.0,58.0,47.0,81.0,43.800000000000004,4.7,0.0,4.0,2.2,13.1,19.5,13.1,17.5,12.0,1.0,52.0,48.0,10.0,18.5,41.2,583.0,10.5,7.2,554.0,94.2,0
03080415,1.0,0.9,2.0,73.9,0.0,0.0,0.0,57.8,19.9,77.8,54.6,100.0,268.0,100.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,165.0,198.0,0.0,0.0,0.0,0.0,0.0,534.0,391.0,15.3,547.0,11.0,4.4,37.5,43.7,0.2,0.5,2.7,1.0,1.0,100.0,58.0,54.0,93.1,44.5,10.1,0.0,0.0,2.7,22.5,15.200000000000001,13.0,7.3,16.0,1.0,48.3,51.7,0.9,29.6,51.6,547.0,7.3,3.5,537.0,94.4,0
03090305,1.1,0.0,1.0,38.8,0.0,0.0,0.0,30.9,10.0,40.9,22.3,100.0,81.0,100.0,14.2,0.0,0.0,0.0,0.0,0.0,112.0,106.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,107.0,24.7,339.0,2.4,0.9,7.4,85.0,0.0,0.9,3.5,1.0,1.0,100.0,22.0,16.0,72.7,17.0,5.0,0.0,0.3,1.0,5.3,4.0,12.0,8.9,8.700000000000001,1.0,47.8,52.2,1.8,14.2,59.0,340.0,12.4,6.8,318.0,93.7,0
03090505,0.9,0.0,6.0,53.4,0.0,0.0,0.0,46.3,14.0,60.3,37.0,94.6,145.0,94.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,86.0,60.0,73.0,59.0,7.0,499.0,191.0,18.8,502.0,3.0,0.8,7.8,87.1,0.0,0.0,1.4,1.0,1.0,100.0,34.0,26.0,76.5,28.7,7.3,0.0,1.0,2.0,5.0,10.0,14.0,13.9,11.4,4.0,49.2,50.8,1.4,18.9,50.4,530.0,16.6,8.9,502.0,88.0,0
03100305,2.0,0.0,1.0,65.4,0.0,0.0,2.0,61.4,9.0,70.4,46.9,100.0,364.0,100.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,214.0,227.0,0.0,0.0,0.0,0.0,0.0,661.0,492.0,17.2,688.0,6.7,1.3,6.3,73.5,2.0,0.0,10.2,1.0,1.0,100.0,51.0,42.0,82.4,46.9,0.0,0.0,0.0,1.0,8.0,8.1,12.3,22.7,16.3,2.0,47.2,52.8,0.0,20.2,56.7,707.0,13.7,8.3,663.0,92.0,0
03140305,1.0,0.0,0.0,72.6,0.0,0.0,0.0,57.9,15.7,73.6,52.0,100.0,299.0,100.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,186.0,171.0,0.0,0.0,0.0,0.0,0.0,544.0,383.0,17.4,567.0,3.4,6.5,11.5,74.8,0.5,0.4,3.0,1.0,1.0,100.0,55.0,47.0,85.5,40.0,9.6,0.0,2.3000000000000003,4.0,24.4,9.0,12.0,14.4,6.6000000000000005,3.2,50.6,49.4,5.6,24.9,36.9,561.0,5.9,4.8,544.0,97.1,0
03150305,1.0,2.0,6.8,74.5,0.0,0.0,0.0,57.8,26.4,84.2,50.6,100.0,313.0,100.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,218.0,203.0,0.0,0.0,0.0,0.0,0.0,640.0,434.0,15.4,640.0,4.5,15.6,3.3,73.8,0.0,0.2,2.7,1.0,1.0,100.0,57.0,48.0,84.2,42.0,8.2,0.0,0.4,6.0,16.0,23.3,17.1,10.9,11.0,0.0,46.9,53.1,1.1,19.2,5.9,640.0,0.6,0.2,640.0,99.4,0
03160305,0.0,0.0,0.0,63.0,0.0,0.0,0.0,56.9,6.1,63.0,39.1,100.0,179.0,100.0,14.8,0.0,0.0,0.0,0.0,151.0,140.0,131.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,187.0,23.7,576.0,5.0,1.4,16.1,70.5,0.9,0.2,5.9,1.0,1.0,100.0,39.0,34.0,87.2,31.2,7.0,0.0,1.0,4.0,10.7,8.0,17.400000000000002,16.4,3.6,3.0,50.7,49.3,2.4,15.6,58.7,625.0,17.0,10.4,585.0,88.7,0
03160505,1.0,0.0,1.0,83.1,0.0,0.0,1.0,53.4,32.6,86.1,58.6,98.3,250.0,91.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,148.0,144.0,113.0,117.0,116.0,0.0,796.0,373.0,16.2,799.0,3.8,1.5,13.1,77.8,0.3,0.3,3.3,1.0,0.0,0.0,59.0,48.0,81.4,49.300000000000004,8.4,0.0,1.0,5.8,16.0,19.0,18.3,16.0,7.7,3.3000000000000003,50.7,49.3,2.1,13.5,55.9,854.0,16.9,7.4,815.0,87.1,0
03170305,10.0,5.8,1.3,141.6,1.0,0.0,3.1,126.9,35.8,162.7,95.0,98.9,502.0,100.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,411.0,373.0,0.0,0.0,0.0,0.0,0.0,1165.0,749.0,17.8,1166.0,5.8,9.9,4.5,75.6,0.0,0.1,4.1,1.0,0.0,0.0,103.0,87.0,84.5,83.0,11.6,0.0,0.5,11.0,33.3,33.8,27.7,31.2,21.0,4.8,50.9,49.1,2.0,16.4,6.7,1172.0,1.6,0.9,1165.0,99.0,0
03210045,0.0,0.0,0.0,95.1,0.0,0.0,0.0,87.7,7.4,95.1,54.5,100.0,268.0,100.0,15.4,0.0,0.0,0.0,0.0,0.0,297.0,260.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.0,196.0,22.8,851.0,1.6,23.1,4.7,66.9,0.1,0.1,3.4,1.0,1.0,100.0,59.0,53.0,89.8,40.2,11.3,0.0,3.0,0.5,8.5,15.5,24.3,20.6,23.5,2.2,44.8,55.2,6.3,15.5,9.3,871.0,5.7,3.4,844.0,97.3,0
03210305,0.0,0.3,0.0,64.6,0.0,0.0,0.0,50.6,14.3,64.9,43.5,100.0,251.0,100.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,248.0,0.0,0.0,0.0,0.0,0.0,522.0,502.0,14.4,535.0,2.4,18.9,3.9,72.9,0.0,0.0,1.9,1.0,1.0,100.0,49.0,40.0,81.6,39.800000000000004,1.9000000000000001,0.0,1.8,2.0,8.8,8.2,18.2,15.200000000000001,12.4,0.2,49.7,50.3,2.8,15.0,9.0,535.0,3.4,2.2,524.0,98.7,0
03220505,0.0,0.0,2.0,59.5,0.0,0.0,1.0,46.5,16.0,62.5,46.7,97.9,207.0,100.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,77.0,91.0,58.0,73.0,68.0,66.0,0.0,510.0,337.0,15.3,511.0,1.2,1.6,4.9,90.6,0.0,0.0,1.8,1.0,1.0,100.0,47.0,40.0,85.1,39.7,7.0,0.0,0.0,2.0,5.0,11.0,12.8,15.6,13.1,3.0,52.1,47.9,0.0,12.1,13.3,529.0,6.0,3.4,517.0,96.1,0
03230305,0.0,0.0,0.0,28.2,0.0,0.0,0.0,26.4,1.8,28.2,19.9,100.0,113.0,100.0,15.2,0.0,0.0,0.0,0.0,0.0,92.0,91.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,165.0,21.4,311.0,3.2,1.3,1.9,90.0,0.0,0.0,3.5,1.0,1.0,100.0,25.0,20.0,80.0,16.9,2.0,0.0,1.0,0.0,4.0,6.4,4.5,7.0,5.8,0.5,49.8,50.2,2.3,11.6,12.9,306.0,4.2,2.6,303.0,96.7,0
03230505,0.0,0.0,0.0,59.4,0.0,0.0,2.0,39.0,22.4,61.4,48.0,97.9,239.0,100.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,110.0,110.0,111.0,108.0,86.0,0.0,636.0,395.0,18.9,644.0,3.4,0.8,1.1,92.7,0.0,0.8,1.2,1.0,1.0,100.0,51.0,45.0,88.2,47.800000000000004,0.2,0.0,0.0,4.0,16.0,16.4,7.0,8.0,10.0,0.0,52.3,47.7,0.2,8.2,17.7,642.0,3.0,0.8,640.0,97.3,0
